,index,access,bridge,highway,junction,lanes,length,maxspeed,oneway,tunnel,geometry,name,osmid,ref,service,width
127,127,missing,yes,motorway,missing,1.0,794.1990000000001,40.0,True,missing,"LINESTRING (584272.8936499658 4506649.859914378, 584342.469114281 4506704.784096047, 584354.3101320534 4506714.044598577, 584362.3776596114 4506720.064821625, 584373.6985555651 4506728.253644213, 584383.9708168821 4506735.786639303, 584390.4167882073 4506740.267469762, 584397.3596358437 4506744.887182363, 584457.9592679973 4506784.378446281, 584467.1816540775 4506790.611770563, 584475.9764939438 4506796.551585229, 584483.9473947807 4506802.137865048, 584491.3963161741 4506807.562780984, 584498.4658536771 4506812.916771905, 584506.0357751104 4506818.842674755, 584542.3256077404 4506848.176986491, 584548.8408354667 4506853.236057901, 584555.1326572186 4506857.881812376, 584560.6467145344 4506861.83037954, 584566.9158365886 4506866.242742, 584573.1879878484 4506870.388694487, 584579.4187814076 4506874.456466463, 584586.2624242908 4506878.864292789, 584592.9566655877 4506883.037278584, 584598.9975801039 4506886.714329885, 584606.4185265603 4506890.873409719, 584613.5803841752 4506894.785296774, 584620.0228584068 4506898.067269894, 584627.2167541326 4506901.391125289, 584634.428424406 4506904.63747598, 584641.7516757213 4506907.729677483, 584649.1534792235 4506910.600740783, 584656.1357007141 4506913.2227785, 584663.0701471185 4506915.588929757, 584670.1321847136 4506917.878828974, 584677.4997125623 4506920.050098386, 584684.75036847 4506922.097918352, 584692.0209559656 4506923.879522856, 584700.0775138395 4506925.636800392, 584708.7677378881 4506927.390218925, 584898.7650826047 4506964.089288302, 584908.1147373857 4506965.794977702, 584917.3719771643 4506967.455212928, 584926.3782112938 4506968.901646895, 584935.6981320843 4506970.251763826, 584978.7024366796 4506975.939953868)",FDR Drive,"[32935107, 32935108]",,,
128,128,missing,yes,motorway,missing,2.0,794.1990000000001,40.0,True,missing,"LINESTRING (584272.8936499658 4506649.859914378, 584342.469114281 4506704.784096047, 584354.3101320534 4506714.044598577, 584362.3776596114 4506720.064821625, 584373.6985555651 4506728.253644213, 584383.9708168821 4506735.786639303, 584390.4167882073 4506740.267469762, 584397.3596358437 4506744.887182363, 584457.9592679973 4506784.378446281, 584467.1816540775 4506790.611770563, 584475.9764939438 4506796.551585229, 584483.9473947807 4506802.137865048, 584491.3963161741 4506807.562780984, 584498.4658536771 4506812.916771905, 584506.0357751104 4506818.842674755, 584542.3256077404 4506848.176986491, 584548.8408354667 4506853.236057901, 584555.1326572186 4506857.881812376, 584560.6467145344 4506861.83037954, 584566.9158365886 4506866.242742, 584573.1879878484 4506870.388694487, 584579.4187814076 4506874.456466463, 584586.2624242908 4506878.864292789, 584592.9566655877 4506883.037278584, 584598.9975801039 4506886.714329885, 584606.4185265603 4506890.873409719, 584613.5803841752 4506894.785296774, 584620.0228584068 4506898.067269894, 584627.2167541326 4506901.391125289, 584634.428424406 4506904.63747598, 584641.7516757213 4506907.729677483, 584649.1534792235 4506910.600740783, 584656.1357007141 4506913.2227785, 584663.0701471185 4506915.588929757, 584670.1321847136 4506917.878828974, 584677.4997125623 4506920.050098386, 584684.75036847 4506922.097918352, 584692.0209559656 4506923.879522856, 584700.0775138395 4506925.636800392, 584708.7677378881 4506927.390218925, 584898.7650826047 4506964.089288302, 584908.1147373857 4506965.794977702, 584917.3719771643 4506967.455212928, 584926.3782112938 4506968.901646895, 584935.6981320843 4506970.251763826, 584978.7024366796 4506975.939953868)",FDR Drive,"[32935107, 32935108]",,,
129,129,missing,missing,secondary,missing,4.0,103.373,25.0,True,missing,"LINESTRING (584330.3887552138 4506987.90511934, 584331.616154404 4506983.233993341, 584333.2512779699 4506979.855342671, 584335.9122967722 4506976.155290754, 584398.5850528016 4506911.232432948)",Dover Street,5670703,,,
130,130,missing,missing,primary,missing,4.0,101.187,25.0,False,missing,"LINESTRING (584330.3887552138 4506987.90511934, 584323.5192448877 4506980.566287365, 584263.4978529474 4506919.255975962, 584259.7395800357 4506915.427489325)",Pearl Street,194923778,,,
131,131,missing,missing,secondary,missing,4.0,177.501,25.0,False,missing,"LINESTRING (584330.3887552138 4506987.90511934, 584320.6044753299 4506997.674768182, 584268.7259669888 4507050.297623323, 584205.6359186409 4507114.228709912)",Frankfort Street,414743582,,,
132,132,missing,missing,primary,missing,4.0,15.532,25.0,False,missing,"LINESTRING (584330.3887552138 4506987.90511934, 584333.5574196728 4506991.571513437, 584336.899805406 4506996.305683031, 584339.4460165913 4507000.475700236)",Pearl Street,524361790,,,
133,133,missing,yes,motorway_link,missing,3.0,142.163,25.0,True,missing,"LINESTRING (585750.5943345467 4515432.591575108, 585758.8655702083 4515422.284587194, 585762.6577106589 4515417.64337196, 585766.5339871717 4515409.383788848, 585767.9898579812 4515402.450632533, 585768.6368244532 4515396.140931119, 585768.0502475929 4515391.415661459, 585766.4000150274 4515386.722473063, 585763.9730790555 4515382.786340876, 585759.7069190844 4515378.085041196, 585754.9839108097 4515374.211121224, 585751.3674099375 4515371.704505184, 585747.9012405821 4515369.332860363, 585743.8493987966 4515367.254192665, 585739.9341779248 4515365.765531208, 585736.3564613482 4515364.280782179, 585732.8849098549 4515363.829777189, 585729.7541573417 4515363.826813319, 585726.1373151081 4515364.262310899, 585723.0892180477 4515365.137387676, 585720.2654661895 4515366.314826083, 585717.020427141 4515368.16462481, 585713.7642032738 4515370.980193906, 585710.9804894046 4515373.801237254, 585708.8639451818 4515377.307248145, 585707.2627734637 4515382.218116221, 585706.4648815674 4515388.448357476, 585705.4915857647 4515396.708284959)",,"[144944184, 144944203, 5669099]",,,
134,134,missing,missing,secondary,missing,4.0,55.321,25.0,False,missing,"LINESTRING (585750.5943345467 4515432.591575108, 585724.4615942813 4515446.266566059, 585710.9368691031 4515453.337485268, 585701.4962091552 4515458.246373223)",West 79th Street,"[420624664, 400334766]",,,
135,135,missing,missing,secondary,missing,4.0,86.737,25.0,False,missing,"LINESTRING (585750.5943345467 4515432.591575108, 585793.8746258289 4515409.456473337, 585827.178155066 4515391.623813583)",West 79th Street,"[420624664, 46546737]",,,
136,136,missing,yes,motorway,missing,3.0,1048.4080000000001,40.0,True,missing,"LINESTRING (585818.4375840719 4515694.137543947, 585859.9843375169 4515835.552065067, 585886.6939839331 4515905.839847734, 585916.2717077779 4515978.337104647, 585944.5151635903 4516040.704805623, 585980.6134579978 4516112.545364691, 586034.5057916294 4516212.015743334, 586079.9923853454 4516286.130993164, 586107.8408328958 4516328.566165244, 586142.7353563656 4516375.99072348, 586162.1992008532 4516400.775726906, 586181.2472378555 4516423.579728934, 586202.4208021825 4516447.885161119, 586229.8886238028 4516477.981722884, 586280.2026576668 4516532.148216508, 586310.9442642214 4516566.524375359, 586333.2304715458 4516592.297597836)",Henry Hudson Parkway,"[46563178, 46563181, 46546766]",HHP;NY 9A,,
137,137,missing,missing,primary,missing,4.0,189.72899999999998,25.0,True,missing,"LINESTRING (586617.4304888082 4510119.214262102, 586674.2339512588 4510222.884735269, 586688.491322339 4510247.9204646, 586695.9664913133 4510262.940395562, 586704.667655916 4510287.211733457)",FDR Drive,46201644,,,
138,138,missing,missing,secondary,missing,4.0,55.665,25.0,True,missing,,East 61st Street,46211838,,,
139,139,missing,yes,motorway,missing,3.0,94.33399999999999,25.0,True,missing,"LINESTRING (585705.4915857647 4515396.708284959, 585724.3838550025 4515433.309300382, 585735.6911827592 4515455.933528046, 585748.1967948871 4515480.736606955)",Henry Hudson Parkway,"[340825593, 46546766, 46546758]",HHP;NY 9A,,
140,140,missing,missing,secondary,missing,4.0,12.327,25.0,False,missing,,West 79th Street,46546737,,,
141,141,missing,missing,secondary,missing,4.0,87.758,25.0,False,missing,"LINESTRING (585837.9566980517 4515385.609269893, 585847.0702721083 4515397.272472708, 585891.9040922709 4515454.814091566)",Riverside Drive,46111607,,,
142,142,missing,missing,secondary,missing,4.0,143.472,25.0,False,missing,"LINESTRING (585837.9566980517 4515385.609269893, 585847.645841097 4515380.392570182, 585964.4846726612 4515317.566600353)",West 79th Street,68668533,,,
143,143,missing,missing,secondary,missing,4.0,87.783,25.0,False,missing,"LINESTRING (585837.9566980517 4515385.609269893, 585830.2997927518 4515376.405477745, 585784.1362617061 4515316.284222996)",Riverside Drive,439801908,,,
144,144,missing,missing,primary,missing,4.0,146.855,25.0,True,missing,"LINESTRING (586778.4491223776 4511033.524089772, 586768.4723880352 4511038.969488209, 586733.1713556222 4511058.251605137, 586710.4925176654 4511070.431809192, 586649.0673104787 4511103.408597125)",East 37th Street,"[368938760, 420872210, 5671719]",,,
145,145,missing,missing,primary,missing,4.0,79.937,25.0,True,missing,"LINESTRING (586778.4491223776 4511033.524089772, 586811.5585344885 4511096.106701992, 586815.8470875168 4511104.106156841)",1st Avenue,368938762,,,
146,146,missing,missing,motorway_link,missing,4.0,78.27799999999999,25.0,True,missing,"LINESTRING (586625.7430843868 4511051.643691276, 586663.4342782795 4511032.289102544, 586675.6996657717 4511026.803720768, 586686.3679949038 4511023.586738214, 586697.5350979954 4511021.041740944)",,46469740,,,
147,147,missing,missing,motorway_link,missing,4.0,14.782,25.0,True,missing,,,11878022,,,
148,148,missing,missing,secondary,missing,4.0,23.289,25.0,True,missing,"LINESTRING (586540.916998858 4511074.089373779, 586551.0494967796 4511068.301324585, 586561.1649959269 4511062.524192533)",East 36th Street,46334596,,,
149,149,missing,missing,motorway_link,missing,4.0,88.173,25.0,True,missing,"LINESTRING (586540.916998858 4511074.089373779, 586553.492868783 4511073.092724632, 586563.0852795831 4511072.338800053, 586585.6870691122 4511066.729778001, 586608.550438227 4511057.526755011, 586625.7430843868 4511051.643691276)",,381472452,,,
150,150,missing,missing,primary,missing,4.0,79.908,25.0,True,missing,"LINESTRING (586540.916998858 4511074.089373779, 586536.6750307931 4511066.412595914, 586515.4815513949 4511028.062245744, 586506.9398250801 4511012.585926658, 586502.3008317708 4511004.193993186)",2nd Avenue,"[421852618, 420872183]",,,
151,151,missing,missing,motorway,missing,3.0,133.076,40.0,True,missing,,FDR Drive,32936739,,,
152,152,missing,missing,motorway_link,missing,1.0,271.833,40.0,True,missing,"LINESTRING (586591.5985100715 4508052.914106038, 586594.1861062136 4508070.041683801, 586594.9543252616 4508075.146556802, 586604.2137841437 4508213.199368509, 586605.8991575848 4508254.05290673, 586606.0895221573 4508296.343377919, 586604.7988699754 4508323.684108541)",,46629371,,,
153,153,missing,missing,primary,missing,4.0,32.425,25.0,True,missing,"LINESTRING (586591.5985100715 4508052.914106038, 586582.4749975035 4508060.201656381, 586574.6343122342 4508065.416979725, 586563.8476280298 4508069.010315867)",East Houston Street,420629945,,,
154,154,missing,yes,motorway_link,missing,3.0,270.39700000000005,25.0,True,missing,"LINESTRING (585618.5570647562 4515231.021848692, 585646.7577845217 4515268.396471816, 585663.5835945897 4515287.465098117, 585684.527592032 4515310.167484347, 585706.8484881503 4515330.55440206, 585730.4931739194 4515349.568941947, 585744.9187182734 4515359.450575598, 585764.367107524 4515372.088305601, 585778.6191966238 4515378.726130197, 585787.5703412368 4515382.571365154, 585800.2621174506 4515386.948482351, 585811.0049648376 4515389.104768679, 585827.178155066 4515391.623813583)",,"[144944205, 335769524, 144944189]",,,
155,155,missing,missing,motorway,missing,3.0,187.256,25.0,True,missing,"LINESTRING (585618.5570647562 4515231.021848692, 585673.8788499169 4515334.85778736, 585705.4915857647 4515396.708284959)",Henry Hudson Parkway,340825593,HHP;NY 9A,,
156,156,missing,missing,residential,missing,4.0,140.982,25.0,True,missing,,West 175th Street,5671406,,,
157,157,missing,missing,secondary,missing,4.0,84.173,25.0,False,missing,,Amsterdam Avenue,440122879,,,
158,158,missing,missing,secondary,missing,4.0,86.212,25.0,False,missing,,Amsterdam Avenue,440122879,,,
159,159,missing,missing,secondary,missing,4.0,77.668,25.0,False,missing,,Amsterdam Avenue,440122879,,,
160,160,missing,yes,secondary,missing,4.0,41.214,25.0,False,missing,"LINESTRING (590003.279083674 4522226.900313624, 590007.8797173207 4522235.427663664, 590022.8188871496 4522263.155295064)",Amsterdam Avenue,"[46591060, 196116966]",,,
161,161,missing,missing,motorway_link,missing,3.0,91.462,25.0,True,missing,"LINESTRING (590036.7647548771 4517401.133643415, 590026.2612229304 4517408.0558575, 590019.1300705438 4517413.087301189, 590013.2685399485 4517419.166737276, 590010.7770165924 4517422.855748057, 590008.412760318 4517427.179150981, 590006.5645502319 4517431.386707893, 590005.2257063815 4517435.334004659, 590003.4775500067 4517441.718869562, 590002.8865250932 4517447.995690176, 590002.9351006569 4517454.402422608, 590004.1322146448 4517462.09992085, 590005.4848452021 4517466.723920225, 590007.2306913642 4517471.619165782, 590009.5967531642 4517477.543390671)",,68314094,,,
162,162,missing,missing,motorway_link,missing,2.0,66.58800000000001,25.0,True,missing,"LINESTRING (590036.7647548771 4517401.133643415, 590029.2720480007 4517403.984586143, 590023.0723375368 4517405.963076117, 590016.6274058009 4517407.294641445, 590010.0606745802 4517408.236142455, 590003.371408327 4517408.154728209, 589995.6576172953 4517407.683367222, 589988.115444631 4517406.28149292, 589986.8107951296 4517406.032465173, 589976.8075831492 4517403.734661879, 589971.8878049413 4517401.754073727)",,122625738,,,
163,163,missing,missing,residential,missing,4.0,15.81,25.0,True,missing,,East 126th Street,46226327,,,
164,164,missing,missing,secondary,missing,2.0,82.37,25.0,True,missing,"LINESTRING (590009.5967531642 4517477.543390671, 590034.9439083505 4517526.436488356, 590038.5315227805 4517530.421556733, 590041.7088598787 4517533.457918815, 590045.5323290909 4517536.77971256, 590049.4887577327 4517538.88185231, 590052.9454232118 4517540.45609072, 590056.9113110272 4517541.781174636)",2nd Avenue,46130050,,,
165,165,missing,missing,primary,missing,4.0,193.006,25.0,False,missing,,East 125th Street,46226330,,,
166,166,missing,missing,motorway_link,missing,2.0,80.55799999999999,25.0,True,missing,"LINESTRING (589971.8878049413 4517401.754073727, 589976.5664490378 4517381.948631579, 589979.6726367307 4517374.891929645, 589982.5280376049 4517370.419058936, 589986.2641787661 4517364.979886401, 589989.3297235179 4517361.264544885, 589993.2532556828 4517357.75949018, 589997.6139491559 4517354.381884919, 590002.5113492878 4517350.577816536, 590017.7384506834 4517339.582933337)",,5669594,,,
167,167,missing,missing,primary,missing,4.0,18.875,25.0,False,missing,"LINESTRING (589971.8878049413 4517401.754073727, 589965.8068702329 4517405.06635579, 589955.2925550418 4517410.800570466)",East 125th Street,196116995,,,
168,168,missing,missing,motorway_link,missing,4.0,91.17,40.0,True,missing,"LINESTRING (586358.8505640102 4507428.501131054, 586359.6938733396 4507409.759388853, 586343.4234384121 4507339.337710967)",,5669190,,,
169,169,missing,missing,residential,missing,4.0,328.281,25.0,True,missing,"LINESTRING (586358.8505640102 4507428.501131054, 586335.4165285818 4507367.499536139, 586322.9860580667 4507335.136409868, 586240.5950834398 4507325.529619982, 586095.7057433156 4507310.11341666)","['FDR Drive', 'Cherry Street']","[125527384, 5670579, 226040987]",,,
170,170,missing,missing,primary,missing,4.0,166.192,25.0,False,missing,"LINESTRING (586358.8505640102 4507428.501131054, 586351.9603169989 4507431.12985527, 586332.6303833032 4507438.498764793, 586305.044032603 4507449.024601923, 586261.1486716238 4507465.777936006, 586222.2782383679 4507481.224359501, 586203.6237855074 4507488.645858029)",Grand Street,"[194923769, 420884506]",,,
171,171,missing,missing,motorway,missing,3.0,301.22700000000003,40.0,True,missing,"LINESTRING (586343.4234384121 4507339.337710967, 586338.6721819541 4507328.024821536, 586323.5620604128 4507303.057860631, 586298.622593774 4507268.284405406, 586274.583698524 4507243.224802227, 586259.7849651109 4507229.952179386, 586226.181147655 4507206.469068401, 586209.3904376597 4507197.39222009, 586192.8337520515 4507189.983453101, 586173.3999049506 4507182.985391904, 586142.2801564224 4507173.986531223, 586111.3972137645 4507168.598750978)",FDR Drive,32936739,,,
172,172,missing,missing,motorway,missing,3.0,896.3270000000001,40.0,True,missing,"LINESTRING (586019.9187539924 4507145.466507109, 586113.4288029056 4507155.877060549, 586145.640752425 4507161.768773469, 586177.8457638618 4507171.890467905, 586197.2889863047 4507178.810933776, 586215.461128794 4507186.060847778, 586232.0956155242 4507196.223904811, 586266.3576782536 4507219.770205944, 586282.1643714769 4507233.543058653, 586307.2706360643 4507261.257417044, 586333.1883155956 4507299.084277278, 586348.6681846896 4507324.943734896, 586478.1960986763 4507658.707155669, 586527.7431957014 4507791.789427849)",FDR Drive,32935111,,,
