,access,bridge,geometry,highway,junction,lanes,length,maxspeed,name,oneway,osmid,ref,service,tunnel,width
3985,,,"LINESTRING (584789.1170968497 4512559.171225917, 584738.1871219598 4512586.454868691, 584711.9240193837 4512600.509572832, 584640.5550133009 4512639.039791868, 584630.0986388557 4512644.68233988, 584546.5245711978 4512689.790813315)",primary,,,275.158,,West 42nd Street,False,"[420904620, 68325079]",,,,
3986,,,,primary,,,25.12,,West 42nd Street,False,22937242,,,,
3987,,,"LINESTRING (584292.3359980159 4512824.649307363, 584284.2337914337 4512814.853790546, 584274.6634478953 4512799.801348738, 584256.9030230276 4512768.568684896, 584249.3125256689 4512755.337356889, 584239.2932202562 4512738.18154774)",trunk,,3,101.65299999999999,35 mph,12th Avenue,True,118714453,NY 9A,,,
3988,,,"LINESTRING (586132.7895431722 4514473.429184473, 585916.2340874834 4514590.361836825, 585906.4842963984 4514595.622174723)",residential,,,256.846,,West 71st Street,True,5670566,,,,
3989,,,"LINESTRING (586132.7895431722 4514473.429184473, 586111.1688949355 4514433.34264533, 586095.1578490073 4514403.646541348)",primary,,,79.34,,Columbus Avenue,True,"[420898201, 420898205]",,,,
3990,,,,residential,,,26.044,,Albany Street,False,438363728,,,,
3991,,,"LINESTRING (583225.7499796192 4507012.635226769, 583229.7580225746 4507012.313818865, 583232.5426035394 4507011.856565987, 583235.4657010926 4507011.101113145, 583238.3066942163 4507010.133801691, 583297.1823262441 4506977.75488196)",residential,,1,79.94200000000001,25 mph,Albany Street,True,413051876,,,,
3992,,,"LINESTRING (583225.7499796192 4507012.635226769, 583226.4948044876 4507017.783823037, 583227.0556395152 4507023.518763385, 583227.2002638645 4507031.713686628, 583227.9379730939 4507047.287013491, 583228.6712748796 4507055.721683304, 583229.832904727 4507063.628260537, 583231.3034199218 4507073.370138906, 583233.2018235625 4507084.882041536, 583235.5697669669 4507096.710069573, 583241.9586611838 4507123.626469526, 583244.4759931136 4507131.925730343, 583246.8175744104 4507139.323755331, 583249.1416340712 4507146.777094851)",trunk,,4,136.89700000000002,35 mph,West Street,True,413052676,NY 9A,,,
3993,,,"LINESTRING (583086.3895906647 4507039.72766839, 583083.8746586062 4507031.195352166, 583078.9908579277 4507014.665255917, 583071.5669542885 4506994.109994316, 583062.9519581194 4506973.541407638, 583058.3522657184 4506964.075397803, 583055.4785077136 4506958.159155084)",residential,,,87.485,25 mph,South End Avenue,False,195743195,,,,
3994,,,"LINESTRING (583086.3895906647 4507039.72766839, 583075.462271323 4507043.09134594, 582986.5350487314 4507070.472951351)",residential,,2,104.286,25 mph,Albany Street,False,226193904,,,,
3995,,,"LINESTRING (583086.3895906647 4507039.72766839, 583097.6618833272 4507036.489992627, 583161.1507840421 4507018.305670187, 583167.5052785773 4507016.667183118, 583172.9751787944 4507015.562784719, 583177.562847504 4507014.781560959, 583184.5763327864 4507013.894312113, 583192.0078194683 4507013.400327777, 583199.6551980725 4507013.241832722)",residential,,2,116.50100000000002,25 mph,Albany Street,False,"[46165816, 226193905]",,,,
3996,,,"LINESTRING (583086.3895906647 4507039.72766839, 583089.0862437399 4507049.383325675, 583117.8626647193 4507152.510445287, 583128.9258796687 4507192.046609545, 583132.4091758798 4507204.619834605, 583147.0773335662 4507197.612293196, 583220.5376740602 4507162.49863796, 583231.1716559171 4507157.411069877)",residential,,,280.727,25 mph,"['South End Avenue', 'Liberty Street']",False,"[226193928, 5669013]",,,,
3997,,,"LINESTRING (582986.5350487314 4507070.472951351, 583075.462271323 4507043.09134594, 583086.3895906647 4507039.72766839)",residential,,2,104.286,25 mph,Albany Street,False,226193904,,,,
3998,,,"LINESTRING (582986.5350487314 4507070.472951351, 582984.8479895189 4507068.733267995, 582982.6975877882 4507067.632320262, 582980.3022257362 4507067.283571198, 582977.9149431457 4507067.723157029, 582975.7982200121 4507068.898503043, 582974.1814926437 4507070.690052575, 582973.218421676 4507072.955197396, 582973.0473869791 4507075.406832142, 582973.7051553115 4507077.77891936, 582975.1017879457 4507079.804004867, 582977.0875966471 4507081.269476546, 582979.4196039471 4507081.994984984, 582981.8534672264 4507081.922287551, 582984.1355278974 4507081.070751286, 582986.0198292494 4507079.526441229, 582987.3017801603 4507077.453599084, 582987.8351732444 4507075.083731731, 582987.5749168895 4507072.671681257, 582986.5350487314 4507070.472951351)",residential,,,46.291999999999994,,Albany Street,False,351638330,,,,
3999,,,"LINESTRING (582986.5350487314 4507070.472951351, 582987.5749168895 4507072.671681257, 582987.8351732444 4507075.083731731, 582987.3017801603 4507077.453599084, 582986.0198292494 4507079.526441229, 582984.1355278974 4507081.070751286, 582981.8534672264 4507081.922287551, 582979.4196039471 4507081.994984984, 582977.0875966471 4507081.269476546, 582975.1017879457 4507079.804004867, 582973.7051553115 4507077.77891936, 582973.0473869791 4507075.406832142, 582973.218421676 4507072.955197396, 582974.1814926437 4507070.690052575, 582975.7982200121 4507068.898503043, 582977.9149431457 4507067.723157029, 582980.3022257362 4507067.283571198, 582982.6975877882 4507067.632320262, 582984.8479895189 4507068.733267995, 582986.5350487314 4507070.472951351)",residential,,,46.291999999999994,,Albany Street,False,351638330,,,,
4000,,,"LINESTRING (586980.2395676123 4513655.350735105, 586946.1236855232 4513592.666121216, 586942.232015934 4513585.514950685)",secondary,,,79.56400000000001,,5th Avenue,True,195743335,,,,
4001,,,"LINESTRING (587116.5374502733 4513581.790547964, 587106.326716296 4513587.29928711, 586980.2395676123 4513655.350735105)",residential,,,154.676,,East 67th Street,True,5670572,,,,
4002,,,"LINESTRING (587116.5374502733 4513581.790547964, 587119.5932657053 4513587.510884288, 587150.8049479364 4513645.821148031, 587154.3067790912 4513652.368321618)",secondary,,2,80.106,,Madison Avenue,True,195743183,,,,
4003,,,,residential,,,22.075,,East 67th Street,True,5670572,,,,
4004,,,,secondary,,3,78.872,,Park Avenue,True,46240204,,,,
4005,,,,secondary,,4,79.415,,Lexington Avenue,True,387128267,,,,
4006,,,"LINESTRING (587390.7638246119 4513433.819661518, 587366.7820579777 4513446.759518057, 587263.7595513397 4513504.031639595)",residential,,,144.934,,East 67th Street,True,5670572,,,,
4007,,,,residential,,,154.253,,East 67th Street,True,5670572,,,,
4008,,,,primary,,,80.131,,3rd Avenue,True,196117089,,,,
4009,,,,residential,,,215.996,,East 67th Street,True,5670572,,,,
4010,,,"LINESTRING (587717.0366758656 4513257.76439112, 587683.0876993092 4513194.878437128, 587679.3952584825 4513188.051196487)",primary,,,79.282,,2nd Avenue,True,461593096,,,,
4011,,,,primary,,,80.18,,1st Avenue,True,226015265,,,,
4012,,,"LINESTRING (587918.1807181805 4513149.237496928, 587810.6074596832 4513207.280865298, 587717.0366758656 4513257.76439112)",residential,,,228.25,,East 67th Street,True,5670572,,,,
4013,,,,residential,,,115.679,25 mph,Market Street,True,5672911,,,,
4014,,,"LINESTRING (584964.176875853 4507113.417480884, 584787.0121504319 4507076.352555853, 584776.8300301543 4507074.315542923, 584764.3837846216 4507073.018721778)",residential,,,203.47099999999998,25 mph,Cherry Street,True,451954045,,,,
4015,,,"LINESTRING (585127.7031328394 4507152.095422569, 585129.339063477 4507145.730478873, 585131.9766422873 4507133.059927222, 585137.3103315013 4507103.356368715, 585147.9684856676 4507044.026872925, 585149.3300114138 4507032.129933534)",primary,,,122.132,25 mph,Pike Slip,True,"[5671649, 420890085]",,,,
4016,,,"LINESTRING (585127.7031328394 4507152.095422569, 585058.8168975362 4507133.708513468, 584991.0941371458 4507119.18801183, 584964.176875853 4507113.417480884)",residential,,,167.746,25 mph,Cherry Street,True,451954045,,,,
4017,,,"LINESTRING (585146.0060488296 4507156.135677871, 585143.3111170683 4507166.440817273, 585136.3832283705 4507192.984182178, 585128.6342242191 4507244.708826377, 585127.7650277792 4507250.51636045, 585123.2867713256 4507291.820350755, 585119.4329085143 4507327.302898902)",primary,,,173.762,25 mph,Pike Street,True,"[420890088, 5673119]",,,,
4018,,,"LINESTRING (585146.0060488296 4507156.135677871, 585137.6420102827 4507153.963599593, 585135.6778103135 4507153.596894904, 585133.5872874255 4507153.195434903, 585127.7031328394 4507152.095422569)",residential,,,18.715,25 mph,Cherry Street,True,451954045,,,,
4019,,,,residential,,,82.494,25 mph,Rutgers Street,True,5672402,,,,
4020,,,,residential,,,12.11,25 mph,Cherry Street,False,451954044,,,,
4021,,,,residential,,,13.078,25 mph,Cherry Street,False,451954044,,,,
4022,,,,residential,,,154.052,25 mph,Clinton Street,True,5670888,,,,
4023,,,"LINESTRING (585586.7294337952 4507229.162777887, 585455.3281840244 4507210.872792277, 585391.9862787712 4507201.927909018, 585350.7808261532 4507196.424504353, 585342.845913223 4507195.145298228)",residential,,,245.713,25 mph,Cherry Street,True,5670578,,,,
4024,,,,residential,,,160.99,25 mph,Cherry Street,True,5670578,,,,
4025,,,,secondary,,,54.136,25 mph,Montgomery Street,False,263088941,,,,
4026,,,"LINESTRING (585746.6211318471 4507250.737501897, 585737.6316464022 4507323.907726223, 585728.1112047418 4507401.368358001)",secondary,,,152.00400000000002,25 mph,Montgomery Street,False,263088941,,,,
4027,,,"LINESTRING (585669.0348308582 4510094.125938178, 585686.4574168691 4510126.912239815, 585703.5244715431 4510159.028346157)",residential,,,73.55199999999999,25 mph,Gramercy Park East,True,5670581,,,,
4028,,,"LINESTRING (585669.0348308582 4510094.125938178, 585731.7647712308 4510060.356708479, 585743.6616983326 4510053.944025279)",residential,,,84.644,25 mph,East 20th Street,True,5670770,,,,
4029,,,,residential,,,68.639,25 mph,Gramercy Park North,True,5670673,,,,
4030,,,,residential,,1,83.634,25 mph,Beaver Street,True,388281629,,,,
4031,,,"LINESTRING (583632.4276943498 4506497.776689718, 583631.2695089871 4506518.080371241, 583641.5839696487 4506569.932134519)",residential,,,73.316,25 mph,William Street,True,388281631,,,,
4032,,,"LINESTRING (584676.4890134187 4507491.951861056, 584678.5581781828 4507489.777263507, 584680.1601201082 4507487.830477382, 584681.4774125713 4507485.658400348, 584682.4620367787 4507483.027340036, 584683.2593156422 4507480.527366476, 584691.5751812034 4507442.497687191, 584693.5268881086 4507433.593880408)",residential,,,61.61899999999999,25 mph,Catherine Street,True,5670536,,,,
4033,,,"LINESTRING (584676.4890134187 4507491.951861056, 584680.3216932212 4507497.357923307, 584683.0058018493 4507501.995933741)",primary,,,11.991,,Bowery,True,195745925,,,,
4034,,,"LINESTRING (584737.3146256336 4507607.131274347, 584740.2353123792 4507613.237488485, 584760.8758917509 4507659.535935751)",primary,,,57.515,25 mph,Bowery,True,496982787,,,,
4035,,,,residential,,,81.96,25 mph,Hester Street,True,5671339,,,,
4036,,,,primary,,,138.137,25 mph,Bowery,False,165777195,,,,
4037,,,"LINESTRING (584846.3266694611 4507861.527631542, 584841.8145922273 4507851.295384349, 584813.5747963589 4507787.801425482)",primary,,,80.75200000000001,25 mph,Bowery,False,"[420355081, 165777195]",,,,
4038,,,,primary,,,138.137,25 mph,Bowery,False,165777195,,,,
4039,,,,primary,,,116.625,25 mph,Bowery,False,165777195,,,,
4040,,,,secondary,,,89.65,25 mph,Grand Street,True,439842831,,,,
4041,,,,residential,,,12.237,25 mph,Spring Street,True,194923786,,,,
4042,,,"LINESTRING (584974.2452925195 4508269.884689991, 584969.1213567361 4508252.639896286, 584957.6125060437 4508213.928173614, 584953.4806041264 4508200.036496947)",primary,,,72.964,25 mph,Bowery,True,"[112116234, 420355078]",,,,
4043,,,,residential,,,79.528,25 mph,Prince Street,True,5673316,,,,
4044,,,,primary,,,84.619,25 mph,The Bowery,True,112116236,,,,
4045,,,,primary,,,15.382,25 mph,Bowery,True,40709921,,,,
4046,,,,primary,,3,73.425,25 mph,East Houston Street,True,524387551,,,,
4047,,,"LINESTRING (585093.3679548018 4508708.885482881, 585091.9665440387 4508703.673601489, 585072.9306938102 4508632.801199821)",primary,,,78.887,25 mph,Bowery,True,"[420355076, 349873702]",,,,
4048,,,,primary,,,48.966,25 mph,Bowery,True,5670594,,,,
4049,,,,residential,,,13.722,,East 2nd Street,True,439842812,,,,
4050,,,,secondary,,,84.619,25 mph,5th Avenue,True,195743343,,,,
4051,yes,,"LINESTRING (585724.6006626709 4511327.889626822, 585481.8685836049 4511459.06666794, 585472.9349881734 4511464.248252232, 585462.9985904279 4511469.262848994, 585452.2774696768 4511474.967846942)",primary,,6,309.102,25 mph,West 34th Street,False,"[5670600, 496982022]",,,,
4052,,,"LINESTRING (585724.6006626709 4511327.889626822, 585814.8143483078 4511279.373628015, 585860.7968605101 4511254.637679221)",primary,,6,154.44,25 mph,East 34th Street,False,"[420904659, 5671315]",,,,
4053,,,"LINESTRING (585209.9840460209 4511606.302950186, 585173.6739698907 4511539.172357948, 585168.3413030568 4511529.33002487)",secondary,,,87.578,25 mph,7th Avenue,True,5670803,,,,
4054,yes,,"LINESTRING (585209.9840460209 4511606.302950186, 585033.4983056328 4511701.286186368, 584968.4917630515 4511736.278287456)",primary,,6,273.884,25 mph,West 34th Street,False,195743208,,,,
4055,yes,,"LINESTRING (585209.9840460209 4511606.302950186, 585407.7368459476 4511498.64597249, 585424.3984402381 4511489.578820872, 585429.4427168234 4511487.06127063, 585434.8250634142 4511484.514315426, 585439.353101008 4511482.101841031, 585440.6268355132 4511481.472601694, 585446.3555782781 4511478.174699532, 585452.2774696768 4511474.967846942)",primary,,6,275.25399999999996,25 mph,West 34th Street,False,"[384649121, 496982023]",,,,
4056,yes,,,primary,,6,124.417,25 mph,West 34th Street,False,36806903,,,,
4057,,,"LINESTRING (584725.1837953629 4511867.79483253, 584695.6070108189 4511811.101976812, 584685.9444444806 4511792.25104164)",primary,,4,85.193,25 mph,9th Avenue,True,"[194926856, 420901924]",,,,
4058,yes,,"LINESTRING (584725.1837953629 4511867.79483253, 584734.3416255204 4511862.848081283, 584775.2804212308 4511840.712406038, 584871.5413505893 4511788.679520925, 584968.4917630515 4511736.278287456)",primary,,6,276.21299999999997,25 mph,West 34th Street,False,420509471,,,,
4059,yes,,"LINESTRING (584485.2565652756 4511996.060372348, 584473.9245132782 4512002.170562535, 584454.5565006209 4512012.607814354, 584449.5190874893 4512015.325929056, 584370.051025024 4512058.185168575)",primary,,6,130.714,25 mph,West 34th Street,False,273019810,,,,
4060,yes,yes,"LINESTRING (584485.2565652756 4511996.060372348, 584543.7605701328 4511964.50931629, 584576.5374491117 4511947.26430353, 584615.2569614931 4511926.423588606)",primary,,6,147.281,25 mph,West 34th Street,False,"[542096280, 273019810, 273019807]",,,,
4061,,,"LINESTRING (584485.2565652756 4511996.060372348, 584491.4493187452 4512007.521830829, 584500.6594846768 4512024.602107132, 584525.7024165659 4512071.006246582)",primary,,,85.224,25 mph,10th Avenue,True,496986803,,,,69.6 ft
4062,,,,primary,,,22.14,25 mph,West 34th Street,False,194926845,,,,
4063,,yes,"LINESTRING (584005.8744142085 4512254.884366268, 584014.1045119063 4512250.514640545, 584048.9106583343 4512232.02472284, 584061.8716517217 4512225.144131586, 584120.6043137247 4512193.947683546, 584194.9422609869 4512153.547716826, 584243.316578022 4512126.864091902)",primary,,,269.40399999999994,25 mph,West 34th Street,False,"[46481754, 46481755]",,,,
4064,,,"LINESTRING (584005.8744142085 4512254.884366268, 584013.9819403735 4512269.509043058, 584089.604941162 4512408.788917787, 584109.5234187481 4512445.641117909, 584118.8115965937 4512463.310223388, 584143.0643691071 4512510.225906227, 584187.259478253 4512591.796160154, 584194.0748627649 4512604.17483743, 584200.6934364199 4512616.78442998, 584220.3439333733 4512654.089112399, 584228.0876258594 4512668.709918395, 584230.798856758 4512673.78113933)",trunk,,"['4', '5']",475.825,35 mph,12th Avenue,True,"[68325061, 495253326, 421853647, 421853809, 421853810]",NY 9A,,,
4065,,,,tertiary,,,154.313,25 mph,East 30th Street,True,5671317,,,,
4066,,,"LINESTRING (585573.0822519028 4511046.58473694, 585557.1514079869 4511017.12428655, 585535.6318668188 4510977.318729847)",secondary,,,78.799,25 mph,5th Avenue,True,464515614,,,,
4067,,,,primary,,,81.804,25 mph,9th Avenue,True,350726028,,,,
4068,,,"LINESTRING (584573.7506270272 4511587.899595518, 584583.6649645565 4511582.528304898, 584816.6632533376 4511454.574886206)",tertiary,,,276.73600000000005,25 mph,West 30th Street,True,36806659,,,,
4069,,,,primary,,,28.944,25 mph,West 30th Street,True,46226332,,,,
4070,,,"LINESTRING (584333.4253122555 4511715.74373824, 584340.2337860002 4511727.300878929, 584370.9589002788 4511784.249552631)",primary,,,78.17699999999999,25 mph,10th Avenue,True,396444295,,,,69.6 ft
4071,,,,trunk,,4,230.817,35 mph,12th Avenue,True,118714476,NY 9A,,,
4072,,,"LINESTRING (583855.3907189798 4511976.02520867, 583866.9694656086 4511969.705937528, 584080.4971268693 4511853.077998312, 584093.7159554834 4511845.856208106)",primary,,,271.202,25 mph,West 30th Street,True,46432187,,,,
4073,,,"LINESTRING (584492.5938555542 4507245.453710854, 584483.1498705561 4507232.767498651, 584437.129030913 4507170.083018688, 584429.5873758843 4507160.216256564, 584413.5102242501 4507137.240743776, 584396.5598025492 4507105.617916205, 584375.5152903373 4507066.265933683)",primary,,,214.63899999999998,25 mph,"['Saint James Place', 'Pearl Street']",False,"[420890077, 420890074, 5671717]",,,,
